"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.65,72.44709,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.7,76.63491,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.75,81.15208,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.8,86.17836,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.85,92.02961,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.9,99.37365,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.95,110.1882,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.975,119.42377,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.99,129.755,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.025,2.35166,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.05,11.98109,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.1,23.25684,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.15,30.91407,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.2,37.01486,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.25,42.2555,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.3,46.96531,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.35,51.33172,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.4,55.47625,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.45,59.48686,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.5,63.4342,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.55,67.38155,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.6,71.39215,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.65,75.53668,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.7,79.90309,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.75,84.6129,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.8,89.85354,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.85,95.95433,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.9,103.61156,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.95,114.88731,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.975,124.51674,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-12",25,4,"wk","inc death","2021-10-09","quantile",0.99,135.28856,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.025,3.62126,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.05,18.44941,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.1,35.81268,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.15,47.60387,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.2,56.99833,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.25,65.06827,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.3,72.32079,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.35,79.04453,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.4,85.42661,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.45,91.60244,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.5,97.68087,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.55,103.75929,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.6,109.93513,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.65,116.3172,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.7,123.04094,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.75,130.29347,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.8,138.3634,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.85,147.75786,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.9,159.54905,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.95,176.91233,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.975,191.74047,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-19",25,4,"wk","inc death","2021-10-16","quantile",0.99,208.32774,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.025,4.52463,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.05,23.05182,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.1,44.74656,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.15,59.4792,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.2,71.21722,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.25,81.30029,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.3,90.36204,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.35,98.76309,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.4,106.73725,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.45,114.45372,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.5,122.04848,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.55,129.64324,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.6,137.3597,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.65,145.33386,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.7,153.73491,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.75,162.79666,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.8,172.87973,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.85,184.61775,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.9,199.35039,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.95,221.04513,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.975,239.57232,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-26",25,4,"wk","inc death","2021-10-23","quantile",0.99,260.29748,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.025,3.34963,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.05,17.0655,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.1,33.12633,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.15,44.03305,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.2,52.72282,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.25,60.18742,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.3,66.89593,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.35,73.11531,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.4,79.01866,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.45,84.73123,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.5,90.35371,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.55,95.97619,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.6,101.68876,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.65,107.59211,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.7,113.81149,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.75,120.52,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.8,127.9846,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.85,136.67437,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.9,147.58109,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.95,163.64192,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.975,177.35779,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-03",25,4,"wk","inc death","2021-10-30","quantile",0.99,192.70083,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.025,3.28858,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.05,16.75448,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.1,32.52261,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.15,43.23056,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.2,51.76196,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.25,59.09052,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.3,65.67676,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.35,71.7828,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.4,77.57856,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.45,83.18703,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.5,88.70703,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.55,94.22704,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.6,99.83551,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.65,105.63127,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.7,111.73731,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.75,118.32355,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.8,125.65211,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.85,134.18351,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.9,144.89146,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.95,160.65959,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.975,174.12549,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-10",25,4,"wk","inc death","2021-11-06","quantile",0.99,189.1889,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-17",25,4,"wk","inc death","2021-11-13","quantile",0.01,4.21654,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-17",25,4,"wk","inc death","2021-11-13","quantile",0.025,15.96849,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-10-17",25,4,"wk","inc death","2021-11-13","quantile",0.05,26.47412,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
